scorer,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310
bodyparts,toe,toe,toe,MTP,MTP,MTP,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,iliac_crest,iliac_crest,iliac_crest
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
978,1771.2415,130.77605,0.20168,1838.6451,144.26303,0.18746766,1855.127,115.83225,0.7273382,90.14718,129.42238,0.12569588,1631.4949,138.1396,0.42878243,1671.2509,107.661674,0.80882967
979,1842.3041,153.65009,0.071297295,1837.5526,145.05563,0.11135747,1857.9601,118.128044,0.71676695,1904.9209,67.67727,0.097325355,1632.1877,138.94766,0.43821794,1674.2198,111.1554,0.71709865
980,1843.1611,151.81094,0.06447132,1756.9803,136.78474,0.08736163,1859.0189,121.29107,0.4610278,1917.7572,87.47173,0.1015168,1633.145,138.18375,0.48313397,1676.0099,106.176605,0.841401
981,99.43894,188.97073,0.0624078,82.68216,184.0978,0.07091539,1858.6002,124.22239,0.2050552,1657.6941,187.54782,0.09290103,1633.376,138.38457,0.5175611,1678.6426,109.96361,0.7437158
982,99.768875,189.8958,0.065330476,81.90352,183.98842,0.07750311,110.7334,148.75792,0.08990342,1663.6338,188.05888,0.09388737,1634.3223,136.6531,0.52500707,1678.9447,107.17268,0.81738937
983,99.56691,190.12398,0.052483268,1903.7208,127.784004,0.08034674,1862.0249,130.45221,0.5189371,1664.2842,187.65384,0.06561262,1635.0812,136.50836,0.5552538,1681.1692,106.69994,0.80463356
984,99.146935,189.28229,0.06308687,1756.556,149.27542,0.083848745,1864.1522,130.86316,0.40787396,1664.1908,187.59573,0.09107685,1636.1636,136.19875,0.55421585,1683.4779,108.27718,0.6198676
985,99.507515,190.1131,0.03840358,1756.7955,150.66803,0.07589397,1864.44,128.11702,0.0800655,1664.554,187.42413,0.08157602,1636.6658,135.65485,0.5655212,1689.0416,108.60135,0.57752234
986,99.42439,188.97427,0.03830872,1771.1434,148.77905,0.06910149,99.5035,147.35995,0.0643048,1678.5354,187.63338,0.08638543,1638.7051,135.1909,0.5590163,1690.5507,106.569756,0.52735734
987,99.66502,189.90694,0.03795097,1771.6398,147.86113,0.07293708,97.94555,148.21077,0.050932497,91.6691,128.53368,0.0828093,1639.982,135.35376,0.5799844,1689.8303,105.578,0.53906345
988,99.76343,189.89125,0.03875965,1771.3462,150.01648,0.09175484,108.64072,147.32391,0.076760665,97.34529,130.27242,0.14059062,1643.6265,130.14987,0.57101077,1694.9027,105.60825,0.6417086
989,1737.4033,165.99501,0.027427908,1774.0394,150.67859,0.08897808,99.14101,147.53236,0.05359901,1679.2933,192.58566,0.067157105,1645.6606,124.82572,0.581889,1693.8026,102.31215,0.80204993
990,99.60811,189.07887,0.044237874,1771.6157,152.60252,0.10544749,104.992516,149.63799,0.054341834,91.57987,129.72246,0.18858323,1645.8762,126.73237,0.54689133,1694.9026,104.35177,0.6854761
991,99.64673,190.467,0.054865733,1771.8593,153.53748,0.09900008,105.94116,149.44492,0.089747414,99.6537,128.62558,0.080879055,1646.4016,125.65659,0.5813142,1695.0021,103.26573,0.7294953
992,99.27408,190.24475,0.036914397,1773.1577,153.64322,0.061960947,1874.5293,135.65337,0.2219889,1680.006,187.75862,0.052056175,1645.7599,126.50286,0.529251,1694.4857,104.36009,0.7062492
993,1724.7465,114.379005,0.021479353,1773.2324,154.44772,0.11748992,1875.4625,134.69432,0.35426733,1725.1473,132.54457,0.05840922,1648.1593,126.6102,0.5754426,1696.3289,106.00044,0.7057922
994,1802.8176,134.29688,0.027854502,1776.3291,155.06215,0.119583204,1741.5778,159.07903,0.12701838,1701.4595,191.98447,0.05507849,1647.7915,128.51373,0.52216685,1696.1659,107.676315,0.7383059
995,1752.5725,165.20609,0.032845177,1776.9858,155.02081,0.13773267,1744.2928,158.51643,0.17365472,85.95608,127.264626,0.09894453,1646.4813,132.84003,0.5208648,1697.3854,109.26503,0.6258345
996,1753.5636,164.57233,0.03427544,1777.4008,154.61226,0.07639358,1744.2698,157.15701,0.18695034,1664.8221,181.66393,0.057314467,1648.2743,132.89665,0.50432044,1699.6687,110.04248,0.5799401
997,1748.4788,164.24669,0.031104261,1788.3813,149.9342,0.05745581,105.51073,149.70354,0.10527358,98.085304,129.55043,0.09732414,1649.167,135.17032,0.54563195,1699.9403,111.337776,0.5828021
998,1809.5142,141.715,0.029412156,1789.243,149.00966,0.055777296,105.2895,148.61577,0.10505432,97.02273,129.14844,0.113091625,1649.348,136.92484,0.56134194,1703.9205,115.81476,0.51451105
999,1812.1937,141.56621,0.060897283,1789.9095,151.34995,0.13982555,107.77784,147.36511,0.18914136,1679.2593,188.36003,0.064745784,1650.2223,137.50482,0.6026594,1701.1405,114.99144,0.69624984
1000,1888.9714,62.75319,0.030394787,1792.8652,145.16383,0.06637986,1755.5277,153.43921,0.111933,1678.6879,188.32169,0.087354414,1651.2603,137.3302,0.63425475,1702.6401,114.88137,0.71773165
1001,98.95343,187.53271,0.17318857,1792.9551,146.86064,0.052689493,1756.1992,158.29071,0.037045382,1679.4937,188.10571,0.09515291,1653.1146,137.50325,0.6796225,1707.4802,114.58176,0.7678399
1002,99.15231,187.69867,0.31814924,84.70724,179.07257,0.039312884,1764.9834,149.96094,0.031320408,1723.6396,190.84712,0.11083649,1653.571,136.96939,0.69369406,1710.0682,114.41709,0.7721354
1003,129.69539,132.93034,0.06419771,118.74891,128.67268,0.12299274,141.1283,82.478096,0.16145341,123.94605,121.6564,0.1920617,1652.9354,137.52245,0.6601507,1710.3593,115.62176,0.7135277
1004,135.7751,133.7845,0.046093743,131.3621,128.93216,0.07830017,143.11377,79.334114,0.1879251,132.6374,125.672806,0.18820402,1655.61,137.7825,0.6144588,1712.5214,117.07375,0.7717626
1005,1889.5035,147.71313,0.03298004,1819.9246,109.36691,0.060410567,1761.2285,150.38383,0.032159,1730.3948,193.90314,0.10519149,1657.0769,134.14758,0.56012905,1715.4739,119.60633,0.7025468
1006,1798.3656,139.05183,0.028611057,1807.1351,141.0414,0.038703285,1762.3636,143.26648,0.060795087,1730.5927,193.8468,0.08375862,1657.0371,138.5007,0.5333989,1717.3351,119.38456,0.65637004
1007,1908.5323,19.303806,0.027966406,1828.6012,136.33182,0.049550332,1768.9692,147.01732,0.067809984,1693.7401,188.08961,0.096503235,1655.7524,139.63025,0.5618049,1716.0544,123.853165,0.662405
1008,1892.7678,138.8161,0.03689987,1809.8002,140.25327,0.13339292,1769.2952,146.63889,0.23942684,1727.866,192.25037,0.09012804,1657.153,138.559,0.50262034,1717.8246,122.94737,0.73363686
1009,1838.2441,135.21324,0.057108697,1810.7795,140.19203,0.16467884,1770.4451,147.471,0.2731443,1729.6918,194.16042,0.10031253,1661.2076,138.62137,0.49946645,1718.2739,122.84585,0.6888641
1010,1892.09,146.60011,0.04738117,1822.1593,136.28525,0.106977254,1775.1888,148.3236,0.2670343,1720.8876,194.04071,0.08237587,1664.1783,138.88446,0.55673933,1724.2283,124.75606,0.78975695
1011,1890.2761,147.50366,0.022138344,1815.1057,148.02122,0.061116338,1775.6089,148.11398,0.25555512,1729.8883,193.33867,0.07483964,1662.8007,139.07283,0.547789,1724.1412,126.33172,0.73477197
1012,1848.173,132.78897,0.038651794,1824.2529,137.72672,0.11148748,1780.3756,147.12306,0.25610146,1695.1543,186.1967,0.08754058,1662.2676,138.89359,0.5670267,1726.9856,127.91917,0.7202957
1013,1853.0028,135.31865,0.065508634,1825.8003,139.14616,0.09095244,1782.599,146.42664,0.26763064,1732.4165,193.41722,0.11017626,1663.3889,139.96991,0.5822936,1729.0485,129.4024,0.73706645
1014,1856.7092,133.55956,0.048482988,1830.374,147.61949,0.09864783,1785.4271,147.05084,0.4237109,1732.4492,193.58171,0.10297845,1664.8119,140.73341,0.59113955,1731.1962,131.20158,0.7616415
1015,1909.1991,166.77864,0.059597105,1837.1976,142.0933,0.06207505,1788.929,148.84032,0.28189325,1720.3475,193.76349,0.08186673,1665.9886,141.46573,0.577274,1732.4669,133.06152,0.7893681
1016,1908.756,155.0588,0.0655157,1851.1963,146.77153,0.059178557,1790.7919,149.47769,0.20018205,1721.1383,192.50394,0.12510194,1667.972,141.21834,0.6233749,1733.0717,133.98528,0.7227
1017,1908.7346,166.71153,0.07788098,1851.135,147.03667,0.05821152,1794.9034,148.90434,0.23593776,1719.9806,192.18373,0.11810693,1672.5946,140.19962,0.5945887,1737.713,133.85309,0.72432005
1018,1909.4381,155.92494,0.065593645,1692.1499,85.24493,0.052669592,1799.7458,147.9368,0.21107958,1720.4229,192.22417,0.15160021,1673.1975,141.26361,0.6122704,1740.5376,134.21248,0.8914343
1019,1613.0814,199.99182,0.05453914,1691.7069,84.51022,0.057704527,1802.0592,148.85057,0.09810269,1721.1437,192.60324,0.10976366,1672.9923,141.36766,0.61950254,1742.1418,133.68282,0.8777577
1020,1613.2349,200.15088,0.058757033,1692.5974,84.64041,0.058845386,1806.3223,150.48613,0.19823879,1726.9799,192.48051,0.19040488,1674.3999,141.9428,0.61617714,1742.7965,135.01099,0.8879136
1021,1613.4897,199.73218,0.07445391,1866.0397,148.63766,0.06640924,125.757225,172.49364,0.37677827,1727.3397,191.41699,0.2093703,1675.1713,142.8533,0.530575,1745.7795,136.99773,0.77889407
1022,1614.2374,199.15115,0.04588409,1866.453,149.73611,0.058877766,128.59482,170.4644,0.1348056,1726.6038,192.42307,0.15859286,1689.1217,139.03098,0.4854366,1750.4795,136.12744,0.8012002
1023,1905.6101,149.25783,0.043547444,1867.0785,149.97878,0.07386725,1812.5374,152.12221,0.2205593,1733.4304,193.09682,0.1824932,1690.1866,141.77342,0.48251912,1753.6849,138.90007,0.88246304
1024,1903.0698,143.91618,0.041297328,1424.1522,175.91267,0.065784864,1817.3251,154.33067,0.078566834,1728.0454,191.69656,0.25223607,1690.7332,141.2038,0.48655945,1756.1162,138.05473,0.88934934
1025,1902.7927,142.82042,0.043086085,1424.4926,176.06743,0.0700854,1824.3347,152.4647,0.059329446,1723.3372,185.33281,0.17121829,1691.6779,138.8073,0.53584653,1758.4948,138.23148,0.7854869
1026,1905.3289,143.39235,0.034626514,1690.5648,85.299126,0.05407582,1827.0399,150.11877,0.08339737,1731.8973,191.24176,0.20721932,1692.168,140.92694,0.47840273,1762.7878,139.72676,0.82815677
1027,1629.2115,200.25925,0.051095176,1883.5094,149.23802,0.06105829,1835.3328,152.57047,0.05079794,1732.813,190.52625,0.23342583,1692.5225,142.6599,0.43537363,1764.0822,140.83936,0.7794806
1028,1629.3677,200.44562,0.050707616,1691.8608,89.80308,0.059902485,1836.0591,150.84688,0.059849493,1732.1521,191.76068,0.2571429,1690.8705,142.4995,0.43885463,1768.5432,139.08733,0.80098605
1029,1629.5874,200.12651,0.064253025,1691.2769,84.91852,0.056153573,1840.1244,152.20444,0.048356134,1733.5072,190.21736,0.3182323,1692.0742,143.21098,0.40527546,1769.5852,138.10968,0.84508884
1030,1629.7509,199.47026,0.065066256,1888.1215,151.30927,0.044255234,1847.1682,154.60054,0.051091827,1734.0387,190.67572,0.21894309,1692.7074,141.97578,0.41012964,1769.3668,135.30295,0.76048565
1031,1630.1941,198.4713,0.06998252,150.4129,64.32891,0.035674438,1849.7458,160.42972,0.061346356,1730.1444,189.89162,0.17303374,1716.8602,141.4744,0.42743888,1771.012,136.66005,0.76758224
1032,1631.3234,197.79808,0.06339204,149.3196,64.49678,0.03323407,1850.9719,155.50987,0.058804743,1733.3497,191.25864,0.17803468,1708.4818,139.99756,0.41015953,1773.5427,135.06352,0.62818724
1033,1632.6305,198.37976,0.036061488,1709.6947,102.07739,0.033757567,1854.7754,161.73373,0.0738712,1731.743,189.79807,0.30626357,1722.0223,139.56737,0.46072447,1768.8737,136.90561,0.63712823
1034,1634.2925,197.2056,0.030825082,149.10687,64.3896,0.042813644,1858.2896,158.52408,0.07059297,1740.1553,191.99345,0.2304955,1725.4033,140.64842,0.5508061,1771.2562,134.74968,0.71020085
1035,1654.3401,142.0467,0.030166434,148.97498,64.424995,0.042818315,1861.749,157.18639,0.08688354,1733.2877,190.50146,0.22904442,1726.7892,140.3157,0.5826729,1774.7646,135.25421,0.7422666
1036,1661.5558,145.34244,0.033284966,149.26257,64.36725,0.035331916,1866.1078,159.81053,0.08335053,1740.3176,190.1698,0.31776798,1723.2772,140.26202,0.47504452,1770.3728,135.2921,0.65184814
1037,1646.2324,200.59973,0.03256757,149.39636,64.37676,0.036521107,1870.3209,162.2033,0.059439234,1739.5912,190.96841,0.36862683,1722.6372,139.13774,0.51462466,1771.6736,135.95163,0.6496106
1038,1645.9518,200.18077,0.041656874,1708.2661,100.87163,0.035825305,1872.0908,152.84764,0.07527987,1733.5444,189.95961,0.18785633,1720.8732,139.86525,0.4486509,1768.6849,135.0947,0.5075774
1039,1645.9476,199.32239,0.02798582,149.29053,64.850174,0.036592014,1876.2856,156.09276,0.09677958,1740.7509,190.53603,0.26805454,1723.084,138.8588,0.4861217,1773.1425,135.59673,0.52007306
1040,1645.7057,199.34802,0.041865353,150.29834,64.835655,0.03423688,1877.3676,154.22626,0.11841555,1734.1191,189.39215,0.21140116,1723.6625,138.86307,0.45706752,1773.3291,135.03021,0.49098334
1041,1645.7516,198.65744,0.030900983,150.21977,64.52315,0.04017237,1824.3965,131.19322,0.06924113,1734.4352,189.10567,0.26083416,1727.4052,141.42001,0.41152704,1778.7876,140.88608,0.5805774
1042,1635.9812,196.14026,0.021134792,1898.2361,167.05583,0.038385,1825.4266,131.83363,0.06221827,1737.1669,189.61047,0.09953591,1730.3723,141.33826,0.53765374,1779.1481,138.6553,0.62867165
1043,97.13702,183.73431,0.016105821,1897.3617,165.0185,0.031630546,1827.7804,132.29828,0.056276496,1736.0458,190.04207,0.115452215,1729.1207,141.00201,0.5968859,1777.7845,136.77135,0.6734468
1044,1666.9745,144.41629,0.03440926,1897.3987,164.71425,0.033868913,1830.0751,131.37854,0.07053167,1748.8478,192.34149,0.13838471,1728.6104,139.83255,0.59402996,1777.0931,134.927,0.64423823
1045,1667.5538,144.3368,0.038695067,150.57964,64.39522,0.03590257,1903.1047,167.71788,0.06479925,1741.5531,190.90182,0.2080699,1728.9701,139.80293,0.6167175,1777.2114,133.52315,0.56510663
1046,1668.2667,144.84752,0.029215293,150.98405,63.961784,0.045167528,1832.1421,130.83371,0.05132567,1746.0704,190.7833,0.1556763,1731.813,139.88118,0.7701034,1779.7155,134.38963,0.8226302
1047,1669.5314,144.2986,0.030940177,1904.4154,171.6592,0.037041567,1626.9373,193.5492,0.04326832,1754.5249,191.13394,0.13400564,1730.1998,139.35202,0.63741857,1782.7554,135.36447,0.63459504
1048,1822.2069,125.647896,0.020729842,1724.6953,103.887276,0.031781465,1836.2576,133.45097,0.24422981,1735.5532,185.46748,0.15095346,1727.4542,140.7903,0.7169364,1780.6375,132.65909,0.7675655
1049,1655.7661,198.05568,0.024657914,1724.7439,104.78284,0.038899746,1836.0798,131.98166,0.094277024,1734.4631,185.08511,0.17519146,1727.5271,139.79414,0.7099367,1782.6766,132.79834,0.78742015
1050,1656.5055,197.98398,0.025133548,1724.3186,105.47649,0.04026658,1838.601,132.99376,0.093518354,1735.0431,184.94649,0.16980274,1725.1603,140.46956,0.6837728,1782.2765,132.7563,0.7022681
1051,1685.7472,156.75539,0.027264439,1902.2279,142.6766,0.027637385,98.75348,182.31326,0.047619402,1741.6163,188.64377,0.16591585,1730.087,141.43927,0.68398196,1788.3525,134.83185,0.6821493
1052,1685.4799,156.85402,0.03722275,1903.5282,141.91084,0.04900156,1839.0468,130.39415,0.1676075,1741.9193,189.26738,0.14348476,1724.9734,139.0187,0.7184295,1785.0365,134.6612,0.60569674
1053,1678.2491,152.37852,0.046235457,1905.8872,141.15477,0.033441182,1837.0184,129.97119,0.112270266,1740.5844,189.3205,0.20845468,1728.6298,141.19507,0.71115565,1789.4222,136.35033,0.59529144
1054,1678.5065,151.65897,0.05458635,1624.9331,157.77333,0.029944936,99.64059,185.42673,0.06718978,1734.5944,183.55759,0.16589193,1728.498,140.25212,0.61501473,1792.3351,137.97754,0.6461942
1055,1679.7451,151.32861,0.058407918,1626.0901,157.80728,0.027338332,100.10678,185.53374,0.12575498,1735.4127,183.93784,0.16577211,1728.8175,142.10347,0.58445835,1795.4022,137.95027,0.54975635
1056,1681.0454,152.29103,0.0522611,1722.2191,99.412224,0.028018624,99.994156,185.53043,0.13344477,1747.0958,187.29272,0.16734058,1727.8042,142.20248,0.6218698,1800.0657,138.816,0.5281492
1057,1682.7391,152.3411,0.036685877,1628.835,156.86714,0.027987305,99.91716,185.42198,0.04313544,1745.1393,186.91927,0.21294017,1731.0067,140.31242,0.62286925,1795.8937,138.75153,0.5291149
1058,1686.725,154.45044,0.032218892,1408.1805,136.655,0.036814068,1829.611,135.32555,0.032619447,1739.8013,184.1111,0.18942647,1728.1882,140.19884,0.5708299,1794.256,138.63412,0.5406964
1059,1678.7761,200.62326,0.02976001,1689.3204,160.44081,0.030000173,1841.1313,126.54295,0.06158375,1755.453,185.63927,0.119328536,1729.0134,139.51369,0.51190233,1794.6863,139.89452,0.5440093
1060,1678.4304,200.15388,0.039482776,1408.3008,137.0872,0.03509914,1717.309,183.83961,0.027211955,1755.1741,185.75418,0.10268229,1727.6605,140.01381,0.43275973,1794.1603,133.15295,0.49453425
1061,1690.2057,158.96042,0.030700048,1407.2662,135.48473,0.04467543,1869.6693,138.02791,0.02744837,1756.4125,189.86694,0.09451902,1729.9281,143.49281,0.4076977,1792.6646,129.96953,0.35380566
1062,1702.2218,157.66226,0.021513218,1410.5991,137.84775,0.03549457,1685.8358,153.43208,0.025859892,1755.5585,186.56483,0.09885338,1730.8799,145.85083,0.5039761,1795.6243,133.02715,0.36929414
1063,1676.5779,196.8801,0.026267866,1408.3767,136.75285,0.042445272,1601.1516,147.9323,0.075453445,1749.7631,183.12271,0.13700825,1732.5964,144.97177,0.46941093,1807.01,144.77303,0.3830265
1064,1693.2666,161.21042,0.021635061,1408.3584,137.70273,0.040315807,1602.3994,148.34563,0.0539291,1748.3397,183.72528,0.116652146,1736.1685,143.61983,0.57447845,1799.1753,133.92859,0.54431325
1065,1678.095,197.0498,0.021777924,1408.7072,137.53331,0.034807052,1878.4963,139.51955,0.085286476,1748.8108,182.26378,0.11699082,1739.5005,143.04349,0.58767927,1800.5038,132.73097,0.53904533
1066,1718.793,104.14082,0.014387779,1415.8363,134.86958,0.02478417,1874.9663,140.10222,0.06375542,1750.5168,181.11719,0.06959823,1742.7689,140.79291,0.5354748,1800.7231,133.23454,0.5020348
1067,1615.2012,185.28024,0.01274095,1415.3218,134.11578,0.022347013,1605.3275,150.51549,0.028828366,1771.2659,187.28719,0.08710266,1744.0804,141.44966,0.5531056,1808.2911,137.2422,0.48108932
1068,1694.872,163.20354,0.021915777,1877.2964,147.11998,0.029648596,1880.3942,137.06918,0.14028016,1769.692,185.48228,0.08973231,1747.9485,140.41095,0.50187194,1807.4755,133.67747,0.61855096
1069,1692.9865,170.86511,0.05354099,1692.1376,159.06908,0.024851022,1878.1653,139.45125,0.10826527,1772.1993,184.93939,0.09501849,1752.0748,137.23946,0.4656889,1810.1747,134.5069,0.576705
1070,1693.3894,169.98012,0.058120262,1792.551,104.9826,0.029111996,1878.2903,140.00465,0.098611556,1772.5283,185.18431,0.11534782,1768.204,137.68977,0.42826253,1817.4856,136.99622,0.51439166
1071,1698.712,165.25577,0.04554403,1655.9897,173.30951,0.03532158,1887.7538,138.0524,0.2931259,1775.6051,189.23944,0.20294291,1754.2117,138.84108,0.55726177,1820.5118,136.3103,0.61041003
1072,1700.0791,166.7528,0.033971444,1656.1425,174.12663,0.03236347,1889.344,137.65013,0.07514894,1775.4128,188.80109,0.1255391,1762.6603,138.17499,0.49322888,1818.5204,135.80402,0.4620419
1073,1701.3412,198.69563,0.030524781,1688.1946,164.95918,0.027826304,1888.4521,138.11862,0.093660355,1787.7133,192.0323,0.13050419,1769.4172,137.09676,0.53202814,1822.5101,136.71826,0.52595
1074,1703.5973,185.57538,0.018917935,1793.1473,105.0344,0.027846668,1892.6982,137.58559,0.23124374,1779.8776,186.07883,0.14676656,1769.9221,136.54268,0.50161356,1824.6797,136.42926,0.5167539
1075,1705.0261,187.92323,0.018639404,1795.0657,108.73456,0.045344286,1890.7112,137.31726,0.3214774,1784.8208,185.4823,0.11376762,1766.9572,138.39627,0.43414864,1825.0248,136.33194,0.5161684
1076,267.71387,176.19215,0.024859617,1794.8969,108.04072,0.032407552,1615.0356,163.12277,0.23363632,1786.717,189.42612,0.15174986,1770.5314,136.43825,0.48777878,1833.9395,139.29192,0.6207113
1077,1708.6221,170.46259,0.02065951,1795.4315,107.48281,0.039659403,1617.3973,164.17848,0.27418637,1787.5076,184.9556,0.08188295,1769.3595,136.36765,0.4209101,1832.8523,139.43672,0.4893131
1078,65.05259,186.66412,0.03618106,1795.0924,107.52139,0.03850319,1619.4556,164.55084,0.17307751,1788.2657,185.56201,0.09053892,1771.2678,135.23015,0.35129756,1833.4376,140.1936,0.43445244
1079,8.471416,165.68259,0.06463232,9.187073,165.19707,0.057366133,7.769855,162.76874,0.111470275,1788.1066,185.66405,0.07905196,1770.8945,135.70567,0.37826398,1838.1957,141.45285,0.457655
1080,63.56811,184.05429,0.06060146,11.062231,163.96376,0.27842987,1908.9259,137.22792,0.06966911,21.268023,111.93461,0.06834486,1792.6448,138.42938,0.35684893,1845.3704,146.92567,0.46541896
1081,47.403236,172.94884,0.09442895,20.693317,166.40327,0.3619308,1909.1227,137.90169,0.058401175,23.167057,112.482376,0.22458148,1791.5608,138.07237,0.378593,1844.2028,146.7128,0.47399628
1082,61.48761,182.48044,0.38351658,34.16394,175.27231,0.6808127,3.6114998,154.31607,0.5526019,33.94456,111.2408,0.24141379,1771.8134,144.65408,0.3573725,1847.5118,146.68005,0.4659831
1083,63.783623,184.43976,0.67061514,38.728806,180.62624,0.8822244,8.327978,159.25589,0.8705231,48.305553,124.81378,0.52299374,1794.9087,139.84053,0.35201827,1851.0186,147.64491,0.48388442
1084,68.72597,187.27428,0.80895716,39.581257,184.34698,0.77420884,10.524812,156.81104,0.9087327,54.026627,123.9398,0.4272277,1794.6493,140.7191,0.4380109,1845.4163,145.02298,0.5385305
1085,68.32926,186.53188,0.85346824,39.72402,186.72127,0.839951,16.532568,163.4014,0.8434073,58.41708,123.89826,0.48568538,1792.1089,139.53148,0.37265703,1847.082,145.937,0.42358798
1086,67.9139,186.39384,0.8255142,39.557446,186.77931,0.88915724,17.53758,164.65742,0.82276046,65.75635,120.74657,0.38516515,1786.1473,143.48637,0.32906726,1853.9176,147.62268,0.4542475
1087,67.60605,186.86955,0.84203595,39.99835,186.66617,0.97036344,18.124495,163.83961,0.90697944,70.70703,121.16016,0.63125163,1795.7931,141.00388,0.37112123,1861.4337,149.54578,0.48770535
1088,67.07871,187.3219,0.77628404,39.95353,186.63509,0.93084013,19.162481,162.3663,0.8672642,76.32882,121.93121,0.6768919,48.48448,85.66208,0.38721475,1865.4204,151.17015,0.45201635
